Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
162123,cranko,https://pkgw.github.io/cranko/,https://github.com/pkgw/cranko,115925,cranko,https://github.com/pkgw/cranko,https://github.com/pkgw/cranko
162740,pyoe2-craftpath,,https://github.com/WladHD/pyoe2-craftpath,510302,pyoe2-craftpath,https://pypi.org/project/pyoe2-craftpath/,https://github.com/WladHD/pyoe2-craftpath/
162742,gstools-core,https://geostat-framework.org/#gstools,https://github.com/GeoStat-Framework/GSTools-Core,253666,gstools-core,https://geostat-framework.org/#gstools,https://github.com/GeoStat-Framework/GSTools-Core
162805,changepoint,,https://github.com/promised-ai/changepoint,87154,changepoint,https://pypi.org/project/changepoint/,https://github.com/promised-ai/changepoint
162913,tilesort,https://github.com/evanjpw/tilesort,https://github.com/evanjpw/tilesort,650832,tilesort,https://github.com/evanjpw/tilesort,https://github.com/evanjpw/tilesort
163071,qoqo-qryd,https://github.com/HQSquantumsimulations/qoqo_qryd,https://github.com/HQSquantumsimulations/qoqo_qryd/,538080,qoqo-qryd,https://github.com/HQSquantumsimulations/qoqo_qryd,https://github.com/HQSquantumsimulations/qoqo_qryd/
163013,grz-check,https://github.com/BfArM-MVH/grz-tools/tree/main/packages/grz-check,https://github.com/BfArM-MVH/grz-tools,253185,grz-pydantic-models,https://pypi.org/project/grz-pydantic-models/,https://github.com/BfArM-MVH/grz-tools
181104,tpchgen-cli,https://github.com/clflushopt/tpchgen-rs,https://github.com/clflushopt/tpchgen-rs,660810,tpchgen-cli,https://github.com/clflushopt/tpchgen-rs,https://github.com/clflushopt/tpchgen-rs
163499,cargo-deb,https://lib.rs/crates/cargo-deb,https://github.com/kornelski/cargo-deb,79465,cargo-deb,https://lib.rs/crates/cargo-deb,https://github.com/kornelski/cargo-deb
166081,aineed-cli,,https://github.com/nbiish/aineed,11544,aineed,https://pypi.org/project/aineed/,https://github.com/nbiish/aineed
163983,spatialbench-cli,https://github.com/apache/sedona-spatialbench/,https://github.com/apache/sedona-spatialbench/,608002,spatialbench-cli,https://github.com/apache/sedona-spatialbench/,https://github.com/apache/sedona-spatialbench/
163910,szurubooru-client,,https://github.com/slyons/szurubooru-client,632276,szurubooru-client,https://pypi.org/project/szurubooru-client/,https://github.com/slyons/szurubooru-client
164122,nbwipers,https://github.com/felixgwilliams/nbwipers,https://github.com/felixgwilliams/nbwipers,387893,nbwipers,https://github.com/felixgwilliams/nbwipers,https://github.com/felixgwilliams/nbwipers
168378,amalie,,https://github.com/GlacierSG/amalie,21313,amalie,https://pypi.org/project/amalie/,https://github.com/GlacierSG/amalie
164430,simple_smtp_sender,,https://github.com/guangyuhe/simple_smtp_sender,594382,simple-smtp-sender,https://pypi.org/project/simple-smtp-sender/,https://github.com/guangyuhe/simple_smtp_sender
164573,trustflow-attestation-rs,,https://github.com/asterinas/trustflow.git,665978,trustflow-verification,https://github.com/asterinas/trustflow,https://github.com/asterinas/trustflow
164796,solrstice,,https://github.com/Sh1nku/solrstice,604745,solrstice,https://pypi.org/project/solrstice/,https://github.com/Sh1nku/solrstice
164969,aspeak,https://github.com/kxxt/aspeak,https://github.com/kxxt/aspeak,35533,aspeak,https://github.com/kxxt/aspeak,https://github.com/kxxt/aspeak
216817,wiza,,https://github.com/qjerome/magic-rs/,484265,pure-magic-rs,https://pypi.org/project/pure-magic-rs/,https://github.com/qjerome/magic-rs
165367,bamnado,https://github.com/alsmith151/BamNado,https://github.com/alsmith151/BamNado,50284,bamnado,https://github.com/alsmith151/BamNado,https://github.com/alsmith151/BamNado
165491,tiniestsegmenter,https://github.com/jwnz/tiniestsegmenter,https://github.com/jwnz/tiniestsegmenter,651941,tiniestsegmenter,https://pypi.org/project/tiniestsegmenter/,https://github.com/jwnz/tiniestsegmenter
165714,zpack,https://github.com/Pencilcaseman/zpack,https://github.com/Pencilcaseman/zpack,724025,zpack,https://github.com/Pencilcaseman/zpack,https://github.com/Pencilcaseman/zpack
165752,zopf,https://github.com/nougat-dev/zopf,https://github.com/nougat-dev/zopf,723837,zopf,https://github.com/nougat-dev/zopf,https://github.com/nougat-dev/zopf
166041,graphqlite,,https://github.com/colliery-io/graphqlite,250742,graphqlite,https://pypi.org/project/graphqlite/,https://github.com/colliery-io/graphqlite
166068,doc_loader,https://github.com/WillIsback/doc_loader,https://github.com/WillIsback/doc_loader,200640,extracteur-docs-rs,https://github.com/WillIsback/doc_loader,https://github.com/WillIsback/doc_loader
176044,smart-cache-macro,,https://github.com/andrewgazelka/smart-cache,599995,smart-cache,https://github.com/andrewgazelka/smart-cache,https://github.com/andrewgazelka/smart-cache
167223,symscan,https://github.com/yutanagano/symscan,https://github.com/yutanagano/symscan,630424,symscan,https://github.com/yutanagano/symscan,https://github.com/yutanagano/symscan
167584,roaring-landmask,https://github.com/gauteh/roaring-landmask,https://github.com/gauteh/roaring-landmask,560436,roaring-landmask,https://github.com/gauteh/roaring-landmask,https://github.com/gauteh/roaring-landmask
167770,klang,,https://github.com/kscalelabs/klang,503876,pyklang,https://github.com/kscalelabs/klang,https://github.com/kscalelabs/klang
168280,seismic,,https://github.com/TusKANNy/seismic,518152,pyseismic-lsr,https://pypi.org/project/pyseismic-lsr/,https://github.com/TusKANNy/seismic
215461,zizmor,https://docs.zizmor.sh,https://github.com/zizmorcore/zizmor,722846,zizmor,https://docs.zizmor.sh,https://github.com/zizmorcore/zizmor
168517,fractus,,https://github.com/GlacierSG/fractus,225216,fractus,https://pypi.org/project/fractus/,https://github.com/GlacierSG/fractus
168528,changelogging,,https://github.com/nekitdev/changelogging,87125,changelogging,https://pypi.org/project/changelogging/,https://github.com/nekitdev/changelogging
169461,accord-rs,,https://github.com/FynnFreyer/accord-rs,3094,accord-rs,https://pypi.org/project/accord-rs/,https://github.com/FynnFreyer/accord-rs
169546,gtdb_tree,https://github.com/eric9n/gtdb_tree,https://github.com/eric9n/gtdb_tree,253820,gtdb-tree,https://github.com/eric9n/gtdb_tree,https://github.com/eric9n/gtdb_tree
169551,trackforge,https://github.com/onuralpszr/trackforge,https://github.com/onuralpszr/trackforge,661707,trackforge,https://github.com/onuralpszr/trackforge,https://github.com/onuralpszr/trackforge
169749,robstride,,https://github.com/kscalelabs/actuator,4300,actuator,https://github.com/kscalelabs/actuator,https://github.com/kscalelabs/actuator
169885,market-data-source,https://github.com/destenson/market-data-source,https://github.com/destenson/market-data-source,343437,market-data-source,https://github.com/destenson/market-data-source,https://github.com/destenson/market-data-source
170037,soon,,https://github.com/HsiangNianian/soon,605420,soon-bin,https://pypi.org/project/soon-bin/,https://github.com/HsiangNianian/soon
170461,rustuya,https://github.com/3735943886/rustuya,https://github.com/3735943886/rustuya,567692,rustuya,https://github.com/3735943886/rustuya,https://github.com/3735943886/rustuya
170575,bandcamp,,https://github.com/fabi321/bandcamp,50381,bandcamp-lib,https://pypi.org/project/bandcamp-lib/,https://github.com/fabi321/bandcamp
170762,abbreviation_extractor,,https://github.com/praise2112/abbreviation-extractor,1627,abbreviation-extractor,https://pypi.org/project/abbreviation-extractor/,https://github.com/praise2112/abbreviation-extractor
171245,feather-db-cli,https://github.com/yourusername/feather-db,https://github.com/yourusername/feather-db,208777,feather-db,https://pypi.org/project/feather-db/,https://github.com/yourusername/feather-db
171491,pamly,https://github.com/spang-lab/pamly-lib,https://github.com/spang-lab/pamly-lib,446546,pamly,https://github.com/spang-lab/pamly-lib,https://github.com/spang-lab/pamly-lib
171495,git-sumi,https://sumi.rs,https://github.com/welpo/git-sumi,243157,git-sumi,https://sumi.rs,https://github.com/welpo/git-sumi
171790,dfm,https://github.com/chasinglogic/dfm,https://github.com/chasinglogic/dfm,142249,dfm,https://github.com/chasinglogic/dfm,https://github.com/chasinglogic/dfm
171811,hdbconnect-arrow,,https://github.com/bug-ops/pyhdb-rs,501517,pyhdb-rs,https://pypi.org/project/pyhdb-rs/,https://github.com/bug-ops/pyhdb-rs
171929,fortitude,,https://github.com/PlasmaFAIR/fortitude,224154,fortitude-lint,https://pypi.org/project/fortitude-lint/,https://github.com/PlasmaFAIR/fortitude
171944,bempp,https://github.com/bempp/bempp-rs,https://github.com/bempp/bempp-rs,55356,bempp-rs,https://github.com/bempp/bempp-rs,https://github.com/bempp/bempp-rs
172015,flowrider,https://github.com/fpgaminer/flowrider,https://github.com/fpgaminer/flowrider,220994,flowrider,https://github.com/fpgaminer/flowrider,https://github.com/fpgaminer/flowrider
172340,omeco,,https://github.com/GiggleLiu/omeco,430894,omeco,https://pypi.org/project/omeco/,https://github.com/GiggleLiu/omeco
172648,ninjabook,https://github.com/ninja-quant/ninjabook,https://github.com/ninja-quant/ninjabook,396806,ninjabook,https://github.com/ninja-quant/ninjabook,https://github.com/ninja-quant/ninjabook
173025,fichu,,https://github.com/IoannisNezis/sparql-language-server,211046,fichu,https://pypi.org/project/fichu/,https://github.com/IoannisNezis/sparql-language-server
173118,web-audio-api,,https://github.com/orottier/web-audio-api-rs,696622,web-audio-api,https://pypi.org/project/web-audio-api/,https://github.com/orottier/web-audio-api-rs
173421,hyperbee,,https://github.com/cowlicks/hyperbee,272262,hypercore,https://pypi.org/project/hypercore/,https://github.com/cowlicks/hyperbee
174007,meowda,https://github.com/ShigureLab/meowda,https://github.com/ShigureLab/meowda,353664,meowda,https://github.com/ShigureLab/meowda,https://github.com/ShigureLab/meowda
174441,google-fonts-axisregistry,,https://github.com/googlefonts/axisregistry,46772,axisregistry,https://github.com/googlefonts/axisregistry/,https://github.com/googlefonts/axisregistry/
174600,raftify,,https://github.com/lablup/raftify,543491,raftify,https://github.com/lablup/raftify,https://github.com/lablup/raftify
175349,hddfancontrol,,https://github.com/desbma/hddfancontrol,259869,hddfancontrol,https://github.com/desbma/hddfancontrol,https://github.com/desbma/hddfancontrol
175452,craite,,https://github.com/CRAITE-CODE/craite,115866,craite-sdk,https://github.com/CRAITE-CODE/craite,https://github.com/CRAITE-CODE/craite
