Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,Ruby_ID,Ruby_Name,Ruby_Homepage,Ruby_Repo
github.com/rustygeldmacher/jekyll-contentblocks,1582840,github.com/rustygeldmacher/jekyll-contentblocks,https://github.com/rustygeldmacher/jekyll-contentblocks,https://github.com/rustygeldmacher/jekyll-contentblocks,80471,jekyll-contentblocks,https://github.com/rustygeldmacher/jekyll-contentblocks,https://github.com/rustygeldmacher/jekyll-contentblocks
github.com/twilightcoders/quick_count,1582863,github.com/twilightcoders/quick_count,https://github.com/twilightcoders/quick_count,https://github.com/twilightcoders/quick_count,127459,quick_count,https://github.com/TwilightCoders/quick_count,https://github.com/TwilightCoders/quick_count
github.com/yizeng/jekyll-theme-simple-texture,1582893,github.com/yizeng/jekyll-theme-simple-texture,https://github.com/yizeng/jekyll-theme-simple-texture,https://github.com/yizeng/jekyll-theme-simple-texture,81700,jekyll-theme-simple-texture,https://github.com/yizeng/jekyll-theme-simple-texture,https://github.com/yizeng/jekyll-theme-simple-texture
github.com/intrepidd/working_hours,1582899,github.com/intrepidd/working_hours,https://github.com/intrepidd/working_hours,https://github.com/intrepidd/working_hours,184811,working_hours,https://github.com/intrepidd/working_hours,https://github.com/intrepidd/working_hours
github.com/mislav/remark,1582904,github.com/mislav/remark,https://github.com/mislav/remark,https://github.com/mislav/remark,135929,remark,https://github.com/mislav/remark,https://github.com/mislav/remark
github.com/mudge/re2,1582934,github.com/mudge/re2,https://github.com/mudge/re2,https://github.com/mudge/re2,133818,re2,https://github.com/mudge/re2,http://github.com/mudge/re2
github.com/keithmifsud/jekyll-target-blank,1582987,github.com/keithmifsud/jekyll-target-blank,https://github.com/keithmifsud/jekyll-target-blank,https://github.com/keithmifsud/jekyll-target-blank,81337,jekyll-target-blank,https://github.com/keithmifsud/jekyll-target-blank,https://github.com/keithmifsud/jekyll-target-blank/
github.com/mattbrictson/nextgen,1583026,github.com/mattbrictson/nextgen,https://github.com/mattbrictson/nextgen,https://github.com/mattbrictson/nextgen,108928,nextgen,https://github.com/mattbrictson/nextgen,https://github.com/mattbrictson/nextgen
github.com/kenpratt/wikipedia-client,1583027,github.com/kenpratt/wikipedia-client,https://github.com/kenpratt/wikipedia-client,https://github.com/kenpratt/wikipedia-client,183626,wikipedia-client,http://github.com/kenpratt/wikipedia-client,https://github.com/kenpratt/wikipedia-client
github.com/jekyll/jekyll-admin,1583047,github.com/jekyll/jekyll-admin,https://github.com/jekyll/jekyll-admin,https://github.com/jekyll/jekyll-admin,80270,jekyll-admin,https://github.com/jekyll/jekyll-admin,https://github.com/jekyll/jekyll-admin
github.com/myles/jekyll-typogrify,1583063,github.com/myles/jekyll-typogrify,https://github.com/myles/jekyll-typogrify,https://github.com/myles/jekyll-typogrify,81791,jekyll-typogrify,http://myles.github.io/jekyll-typogrify/,https://github.com/myles/jekyll-typogrify
github.com/manorie/textoken,1583079,github.com/manorie/textoken,https://github.com/manorie/textoken,https://github.com/manorie/textoken,169018,textoken,https://github.com/manorie/textoken,https://github.com/manorie/textoken
github.com/jeffreytse/jekyll-theme-yat,1583111,github.com/jeffreytse/jekyll-theme-yat,https://github.com/jeffreytse/jekyll-theme-yat,https://github.com/jeffreytse/jekyll-theme-yat,81749,jekyll-theme-yat,https://github.com/jeffreytse/jekyll-theme-yat,https://github.com/jeffreytse/jekyll-theme-yat
github.com/drecom/activerecord-turntable,1583172,github.com/drecom/activerecord-turntable,https://github.com/drecom/activerecord-turntable,https://github.com/drecom/activerecord-turntable,2729,activerecord-turntable,https://github.com/drecom/activerecord-turntable,https://github.com/drecom/activerecord-turntable
github.com/benbalter/jekyll-readme-index,1583306,github.com/benbalter/jekyll-readme-index,https://github.com/benbalter/jekyll-readme-index,https://github.com/benbalter/jekyll-readme-index,81150,jekyll-readme-index,https://github.com/benbalter/jekyll-readme-index,https://github.com/benbalter/jekyll-readme-index
github.com/lardawge/carrierwave_backgrounder,1583312,github.com/lardawge/carrierwave_backgrounder,https://github.com/lardawge/carrierwave_backgrounder,https://github.com/lardawge/carrierwave_backgrounder,23680,carrierwave_backgrounder_revived,https://github.com/lardawge/carrierwave_backgrounder,https://github.com/lardawge/carrierwave_backgrounder
github.com/jekyll/jekyll-mentions,1583330,github.com/jekyll/jekyll-mentions,https://github.com/jekyll/jekyll-mentions,https://github.com/jekyll/jekyll-mentions,80910,jekyll-mentions,https://github.com/jekyll/jekyll-mentions,https://github.com/jekyll/jekyll-mentions
github.com/chaelcodes/jekyll-twitch,1583340,github.com/chaelcodes/jekyll-twitch,https://github.com/chaelcodes/jekyll-twitch,https://github.com/chaelcodes/jekyll-twitch,81784,jekyll-twitch,https://github.com/ChaelCodes/jekyll-twitch,https://github.com/ChaelCodes/jekyll-twitch
github.com/hassox/warden,1583345,github.com/hassox/warden,https://github.com/hassox/warden,https://github.com/hassox/warden,181595,warden,https://github.com/hassox/warden,https://github.com/hassox/warden
github.com/jekyll/jekyll-seo-tag,1583351,github.com/jekyll/jekyll-seo-tag,https://github.com/jekyll/jekyll-seo-tag,https://github.com/jekyll/jekyll-seo-tag,81228,jekyll-seo-tag,https://github.com/jekyll/jekyll-seo-tag,https://github.com/jekyll/jekyll-seo-tag
github.com/yous/whiteglass,1583371,github.com/yous/whiteglass,https://github.com/yous/whiteglass,https://github.com/yous/whiteglass,81838,jekyll-whiteglass,https://github.com/yous/whiteglass,https://github.com/yous/whiteglass
github.com/markets/jekyll-timeago,1583377,github.com/markets/jekyll-timeago,https://github.com/markets/jekyll-timeago,https://github.com/markets/jekyll-timeago,81761,jekyll-timeago,https://github.com/markets/jekyll-timeago,https://github.com/markets/jekyll-timeago
github.com/kostya/eye-http,1583426,github.com/kostya/eye-http,https://github.com/kostya/eye-http,https://github.com/kostya/eye-http,50239,eye-http,https://github.com/kostya/eye-http,https://github.com/kostya/eye-http
github.com/prometheus-ev/jekyll-localization,1583443,github.com/prometheus-ev/jekyll-localization,https://github.com/prometheus-ev/jekyll-localization,https://github.com/prometheus-ev/jekyll-localization,80874,jekyll-localization,http://github.com/blackwinter/jekyll-localization,http://github.com/prometheus-ev/jekyll-localization
github.com/tilfin/ougai,1583461,github.com/tilfin/ougai,https://github.com/tilfin/ougai,https://github.com/tilfin/ougai,116301,ougai,https://github.com/tilfin/ougai,https://github.com/tilfin/ougai
github.com/jekyll/github-metadata,1583471,github.com/jekyll/github-metadata,https://github.com/jekyll/github-metadata,https://github.com/jekyll/github-metadata,80676,jekyll-github-metadata,https://github.com/jekyll/github-metadata,https://github.com/jekyll/github-metadata
github.com/omc/searchyll,1583477,github.com/omc/searchyll,https://github.com/omc/searchyll,https://github.com/omc/searchyll,149083,searchyll,https://github.com/omc/searchyll,https://github.com/omc/searchyll
github.com/jekyll/jekyll-gist,1583505,github.com/jekyll/jekyll-gist,https://github.com/jekyll/jekyll-gist,https://github.com/jekyll/jekyll-gist,80660,jekyll-gist,https://github.com/jekyll/jekyll-gist,https://github.com/jekyll/jekyll-gist
github.com/troessner/reek,1583508,github.com/troessner/reek,https://github.com/troessner/reek,https://github.com/troessner/reek,135226,reek,https://github.com/troessner/reek,https://github.com/troessner/reek
github.com/mslinn/jekyll_href,1583520,github.com/mslinn/jekyll_href,https://github.com/mslinn/jekyll_href,https://github.com/mslinn/jekyll_href,80736,jekyll_href,https://www.mslinn.com/jekyll_plugins/jekyll_href.html,https://github.com/mslinn/jekyll_href
github.com/mslinn/jekyll_nth,1583529,github.com/mslinn/jekyll_nth,https://github.com/mslinn/jekyll_nth,https://github.com/mslinn/jekyll_nth,80976,jekyll_nth,https://www.mslinn.com/blog/2020/10/03/jekyll-plugins.html#nth,https://github.com/mslinn/jekyll_nth
github.com/softcover/softcover,1583536,github.com/softcover/softcover,https://github.com/softcover/softcover,https://github.com/softcover/softcover,157810,softcover,https://github.com/softcover/softcover,https://github.com/softcover/softcover
github.com/sstephenson/global_phone,1583549,github.com/sstephenson/global_phone,https://github.com/sstephenson/global_phone,https://github.com/sstephenson/global_phone,63703,global_phone_dbgen,https://github.com/sstephenson/global_phone,https://github.com/sstephenson/global_phone
github.com/soffes/unmarkdown,1583562,github.com/soffes/unmarkdown,https://github.com/soffes/unmarkdown,https://github.com/soffes/unmarkdown,176622,unmarkdown,https://github.com/soffes/unmarkdown,https://github.com/soffes/unmarkdown
github.com/jessp01/jekyll-react-player,1583566,github.com/jessp01/jekyll-react-player,https://github.com/jessp01/jekyll-react-player,https://github.com/jessp01/jekyll-react-player,81147,jekyll-react-player,https://github.com/jessp01/jekyll-react-player,https://github.com/jessp01/jekyll-react-player
github.com/souldanger/jekyll-pwa-workbox,1583623,github.com/souldanger/jekyll-pwa-workbox,https://github.com/souldanger/jekyll-pwa-workbox,https://github.com/souldanger/jekyll-pwa-workbox,81129,jekyll-pwa-workbox,https://github.com/souldanger/jekyll-pwa-workbox,https://github.com/souldanger/jekyll-pwa-workbox/releases
github.com/rbuchberger/jekyll_picture_tag,1583627,github.com/rbuchberger/jekyll_picture_tag,https://github.com/rbuchberger/jekyll_picture_tag,https://github.com/rbuchberger/jekyll_picture_tag,81049,jekyll_picture_tag,https://github.com/rbuchberger/jekyll_picture_tag,https://github.com/rbuchberger/jekyll_picture_tag
github.com/jeffreytse/jekyll-spaceship,1583653,github.com/jeffreytse/jekyll-spaceship,https://github.com/jeffreytse/jekyll-spaceship,https://github.com/jeffreytse/jekyll-spaceship,81279,jekyll-spaceship,https://github.com/jeffreytse/jekyll-spaceship,https://github.com/jeffreytse/jekyll-spaceship
github.com/danmayer/churn,1583688,github.com/danmayer/churn,https://github.com/danmayer/churn,https://github.com/danmayer/churn,137892,rferraz-churn,http://github.com/danmayer/churn,http://github.com/danmayer/churn
github.com/ashmaroli/jekyll-manager,1583713,github.com/ashmaroli/jekyll-manager,https://github.com/ashmaroli/jekyll-manager,https://github.com/ashmaroli/jekyll-manager,80893,jekyll-manager,https://github.com/ashmaroli/jekyll-manager,https://github.com/ashmaroli/jekyll-manager
github.com/flant/jekyll_include_plugin,1583718,github.com/flant/jekyll_include_plugin,https://github.com/flant/jekyll_include_plugin,https://github.com/flant/jekyll_include_plugin,80775,jekyll_include_plugin,https://github.com/flant/jekyll_include_plugin,https://github.com/flant/jekyll_include_plugin
github.com/dry-rb/dry-validation,1583747,github.com/dry-rb/dry-validation,https://github.com/dry-rb/dry-validation,https://github.com/dry-rb/dry-validation,43093,dry-validation,https://dry-rb.org/gems/dry-validation,https://github.com/dry-rb/dry-validation
github.com/jekyll/jekyll-compose,1583778,github.com/jekyll/jekyll-compose,https://github.com/jekyll/jekyll-compose,https://github.com/jekyll/jekyll-compose,80465,jekyll-compose,https://github.com/jekyll/jekyll-compose,https://github.com/jekyll/jekyll-compose
github.com/torba-rb/torba,1583816,github.com/torba-rb/torba,https://github.com/torba-rb/torba,https://github.com/torba-rb/torba,172211,torba,https://github.com/torba-rb/torba,https://github.com/torba-rb/torba
github.com/nhoizey/jekyll-cloudinary,1583871,github.com/nhoizey/jekyll-cloudinary,https://github.com/nhoizey/jekyll-cloudinary,https://github.com/nhoizey/jekyll-cloudinary,80446,jekyll-cloudinary,https://nhoizey.github.io/jekyll-cloudinary/,https://github.com/nhoizey/jekyll-cloudinary
github.com/jekyll/jemoji,1583889,github.com/jekyll/jemoji,https://github.com/jekyll/jemoji,https://github.com/jekyll/jemoji,81889,jemoji,https://github.com/jekyll/jemoji,https://github.com/jekyll/jemoji
github.com/markets/maily,1584031,github.com/markets/maily,https://github.com/markets/maily,https://github.com/markets/maily,95714,maily,https://github.com/markets/maily,https://github.com/markets/maily
github.com/yb66/tickle,1584033,github.com/yb66/tickle,https://github.com/yb66/tickle,https://github.com/yb66/tickle,170192,tickle,http://github.com/yb66/tickle,http://github.com/yb66/tickle
github.com/michelson/lazy_high_charts,1584036,github.com/michelson/lazy_high_charts,https://github.com/michelson/lazy_high_charts,https://github.com/michelson/lazy_high_charts,89087,lazy_high_charts,https://github.com/michelson/lazy_high_charts,https://github.com/michelson/lazy_high_charts
github.com/brynary/rack-test,1584066,github.com/brynary/rack-test,https://github.com/brynary/rack-test,https://github.com/brynary/rack-test,82944,josh-rack-test,http://github.com/brynary/rack-test,http://github.com/brynary/rack-test
github.com/ignacio-chiazzo/ruby_whatsapp_sdk,1584101,github.com/ignacio-chiazzo/ruby_whatsapp_sdk,https://github.com/ignacio-chiazzo/ruby_whatsapp_sdk,https://github.com/ignacio-chiazzo/ruby_whatsapp_sdk,183196,whatsapp_sdk,https://github.com/ignacio-chiazzo/ruby_whatsapp_sdk,https://github.com/ignacio-chiazzo/ruby_whatsapp_sdk
github.com/sverrirs/jekyll-paginate-v2,1584105,github.com/sverrirs/jekyll-paginate-v2,https://github.com/sverrirs/jekyll-paginate-v2,https://github.com/sverrirs/jekyll-paginate-v2,81022,jekyll-paginate-v2,https://github.com/sverrirs/jekyll-paginate-v2,https://github.com/sverrirs/jekyll-paginate-v2
github.com/erikw/jekyll-glossary_tooltip,1584148,github.com/erikw/jekyll-glossary_tooltip,https://github.com/erikw/jekyll-glossary_tooltip,https://github.com/erikw/jekyll-glossary_tooltip,80691,jekyll-glossary_tooltip,https://github.com/erikw/jekyll-glossary_tooltip/,https://github.com/erikw/jekyll-glossary_tooltip/
github.com/wbotelhos/rating,1584215,github.com/wbotelhos/rating,https://github.com/wbotelhos/rating,https://github.com/wbotelhos/rating,132700,rating,https://github.com/wbotelhos/rating,https://github.com/wbotelhos/rating
github.com/mnuessler/jekyll-asciinema,1584220,github.com/mnuessler/jekyll-asciinema,https://github.com/mnuessler/jekyll-asciinema,https://github.com/mnuessler/jekyll-asciinema,80325,jekyll-asciinema,https://github.com/mnuessler/jekyll-asciinema,https://github.com/mnuessler/jekyll-asciinema
github.com/nsarno/knock,1584230,github.com/nsarno/knock,https://github.com/nsarno/knock,https://github.com/nsarno/knock,87209,knock,https://github.com/nsarno/knock,https://github.com/nsarno/knock
github.com/ngzhio/jekyll-theme-hamilton,1584243,github.com/ngzhio/jekyll-theme-hamilton,https://github.com/ngzhio/jekyll-theme-hamilton,https://github.com/ngzhio/jekyll-theme-hamilton,81518,jekyll-theme-hamilton,https://github.com/ngzhio/jekyll-theme-hamilton,https://github.com/ngzhio/jekyll-theme-hamilton
